2;2012-09-28;22.588,04
2;2012-09-27;22.586,54
2;2012-09-26;22.585,04
2;2012-09-25;22.583,53
2;2012-09-24;22.582,03
2;2012-09-23;22.580,52
2;2012-09-22;22.579,02
2;2012-09-21;22.577,52
2;2012-09-20;22.576,01
2;2012-09-19;22.574,51
2;2012-09-18;22.573,01
2;2012-09-17;22.571,5
2;2012-09-16;22.570
2;2012-09-15;22.568,5
2;2012-09-14;22.566,99
2;2012-09-13;22.565,49
2;2012-09-12;22.563,99
2;2012-09-11;22.562,49
2;2012-09-10;22.560,98
2;2012-09-09;22.559,48
2;2012-09-08;22.559,48
2;2012-09-07;22.559,48
2;2012-09-06;22.559,48
2;2012-09-05;22.559,48
2;2012-09-04;22.559,48
2;2012-09-03;22.559,48
2;2012-09-02;22.559,48
2;2012-09-01;22.559,48
2;2012-08-31;22.559,48
2;2012-08-30;22.559,48
2;2012-08-29;22.559,48
2;2012-08-28;22.559,48
2;2012-08-27;22.559,48
2;2012-08-26;22.559,48
2;2012-08-25;22.559,48
2;2012-08-24;22.559,48
2;2012-08-23;22.559,48
2;2012-08-22;22.559,48
2;2012-08-21;22.559,48
2;2012-08-20;22.559,48
2;2012-08-19;22.559,48
2;2012-08-18;22.559,48
2;2012-08-17;22.559,48
2;2012-08-16;22.559,48
2;2012-08-15;22.559,48
2;2012-08-14;22.559,48
2;2012-08-13;22.559,48
2;2012-08-12;22.559,48
2;2012-08-11;22.559,48
2;2012-08-10;22.559,48
2;2012-08-09;22.559,48
2;2012-08-08;22.561,66
2;2012-08-07;22.563,85
2;2012-08-06;22.566,04
2;2012-08-05;22.568,23
2;2012-08-04;22.570,41
2;2012-08-03;22.572,6
2;2012-08-02;22.574,79
2;2012-08-01;22.576,98
2;2012-07-31;22.579,16
2;2012-07-30;22.581,35
2;2012-07-29;22.583,54
2;2012-07-28;22.585,73
2;2012-07-27;22.587,92
2;2012-07-26;22.590,11
2;2012-07-25;22.592,3
2;2012-07-24;22.594,49
2;2012-07-23;22.596,68
2;2012-07-22;22.598,87
2;2012-07-21;22.601,06
2;2012-07-20;22.603,25
2;2012-07-19;22.605,44
2;2012-07-18;22.607,63
2;2012-07-17;22.609,82
2;2012-07-16;22.612,01
2;2012-07-15;22.614,21
2;2012-07-14;22.616,4
2;2012-07-13;22.618,59
2;2012-07-12;22.620,78
2;2012-07-11;22.622,97
2;2012-07-10;22.625,17
2;2012-07-09;22.627,36
2;2012-07-08;22.627,36
2;2012-07-07;22.627,36
2;2012-07-06;22.627,36
2;2012-07-05;22.627,36
2;2012-07-04;22.627,36
2;2012-07-03;22.627,36
2;2012-07-02;22.627,36
2;2012-07-01;22.627,36
2;2012-06-30;22.627,36
2;2012-06-29;22.627,36
2;2012-06-28;22.627,36
2;2012-06-27;22.627,36
2;2012-06-26;22.627,36
2;2012-06-25;22.627,36
2;2012-06-24;22.627,36
2;2012-06-23;22.627,36
2;2012-06-22;22.627,36
2;2012-06-21;22.627,36
2;2012-06-20;22.627,36
2;2012-06-19;22.627,36
2;2012-06-18;22.627,36
2;2012-06-17;22.627,36
2;2012-06-16;22.627,36
2;2012-06-15;22.627,36
2;2012-06-14;22.627,36
